x, y, beta, gamma, rx, ry
0,0,0.180603, 0.026562, 0.0251352, 0.0341799
0,1,0.477778, 0.0631551, 0.0489159, 0.0854961
0,2,0.790253, 0.109195, 0.0752323, 0.135356
0,3,1.05433, 0.158863, 0.100668, 0.179563
0,4,1.23995, 0.202996, 0.119869, 0.212625
0,5,1.33161, 0.23516, 0.128552, 0.22858
0,6,1.32556, 0.275447, 0.131896, 0.230707
0,7,1.29105, 0.322782, 0.133036, 0.229366
0,8,1.23135, 0.357533, 0.130692, 0.222351
0,9,1.09387, 0.3751, 0.122144, 0.202427
0,10,0.871265, 0.37303, 0.108636, 0.168471
0,11,0.602951, 0.330956, 0.0875368, 0.12391
1,0,0.20866, 0.0368981, 0.0222968, 0.0347659
1,1,0.542338, 0.0796124, 0.0520854, 0.0956033
1,2,0.883081, 0.136939, 0.0865454, 0.153202
1,3,1.15625, 0.189468, 0.111687, 0.196977
1,4,1.33154, 0.224498, 0.127934, 0.228194
1,5,1.37361, 0.264537, 0.134395, 0.237411
1,6,1.36635, 0.310083, 0.137708, 0.239817
1,7,1.33192, 0.367247, 0.139858, 0.239073
1,8,1.2863, 0.412517, 0.140795, 0.235119
1,9,1.19089, 0.458263, 0.13955, 0.224496
1,10,0.989473, 0.500684, 0.133285, 0.196783
1,11,0.712834, 0.509737, 0.120068, 0.154917
2,0,0.230339, 0.103105, 0.0335323, 0.050377
2,1,0.563673, 0.199255, 0.0737905, 0.104784
2,2,0.890628, 0.285824, 0.105281, 0.165267
2,3,1.13534, 0.348971, 0.131225, 0.207758
2,4,1.27459, 0.390587, 0.145497, 0.232151
2,5,1.30298, 0.439742, 0.151851, 0.240476
2,6,1.29764, 0.484955, 0.154506, 0.243178
2,7,1.27131, 0.540691, 0.158085, 0.243295
2,8,1.23951, 0.582242, 0.159744, 0.24147
2,9,1.16564, 0.639627, 0.16258, 0.234734
2,10,1.00356, 0.720665, 0.165091, 0.216284
2,11,0.760487, 0.782035, 0.161981, 0.182843
3,0,0.235109, 0.21941, 0.0519031, 0.058431
3,1,0.544545, 0.365843, 0.0975963, 0.115254
3,2,0.833167, 0.51929, 0.134712, 0.174659
3,3,1.03958, 0.60724, 0.160803, 0.213575
3,4,1.15569, 0.652954, 0.174407, 0.234866
3,5,1.18549, 0.687775, 0.178641, 0.242162
3,6,1.19061, 0.707078, 0.179609, 0.244409
3,7,1.1747, 0.746248, 0.18218, 0.244809
3,8,1.15524, 0.771747, 0.182993, 0.243703
3,9,1.09477, 0.840283, 0.187907, 0.239724
3,10,0.955826, 0.965197, 0.201168, 0.228434
3,11,0.748822, 1.07038, 0.209536, 0.20602
4,0,0.23897, 0.413375, 0.0820562, 0.0698685
