x, y, beta, gamma, rx, ry
0,0,0.0021, 0.0022, 0.0096, 0.0046
0,1,0.0912789, 0.0245039, 0.0154063, 0.0234039
0,2,0.250954, 0.0547399, 0.0270644, 0.0475517
0,3,0.406111, 0.0909531, 0.0429147, 0.0730115
0,4,0.573764, 0.138527, 0.0637698, 0.105578
0,5,0.697116, 0.170893, 0.0710658, 0.1235
0,6,0.756485, 0.214245, 0.0850403, 0.136225
0,7,0.74155, 0.251501, 0.08918, 0.139551
0,8,0.668422, 0.273089, 0.0830631, 0.127885
0,9,0.56818, 0.275347, 0.0764551, 0.113076
0,10,0.413241, 0.258084, 0.069764, 0.0893435
0,11,0.24267, 0.228363, 0.0559867, 0.0607021
1,0,0.006, 0.0086, 0.0037, 0.0004
1,1,0.11609, 0.0291495, 0.0131706, 0.0260851
1,2,0.322267, 0.0763498, 0.0378482, 0.0628891
1,3,0.533876, 0.131205, 0.0578575, 0.0934806
1,4,0.755655, 0.18727, 0.0783548, 0.136665
1,5,0.919657, 0.233807, 0.0959492, 0.163184
1,6,1.01794, 0.28896, 0.112928, 0.183312
1,7,0.969985, 0.373972, 0.119453, 0.184525
1,8,0.886652, 0.426008, 0.121658, 0.173548
1,9,0.761594, 0.463309, 0.120147, 0.159955
1,10,0.577335, 0.492567, 0.11445, 0.133402
1,11,0.359285, 0.48851, 0.102119, 0.0992495
2,0,0.0017, 0.0003, 0.0026, 0.0073
2,1,0.129522, 0.0349913, 0.0201274, 0.0230054
2,2,0.362248, 0.0872031, 0.0375001, 0.0681806
2,3,0.60223, 0.15683, 0.0647033, 0.110241
2,4,0.866167, 0.232805, 0.0930687, 0.155247
2,5,1.06166, 0.293735, 0.114559, 0.191159
2,6,1.11713, 0.388064, 0.129695, 0.208098
2,7,1.09231, 0.493167, 0.142291, 0.211808
2,8,1.01448, 0.585924, 0.149619, 0.20669
2,9,0.866198, 0.678915, 0.157381, 0.19226
2,10,0.66478, 0.780279, 0.162723, 0.169491
2,11,0.43902, 0.823995, 0.156587, 0.136426
3,0,0.001, 0.0078, 0.0037, 0.0053
3,1,0.132468, 0.0393048, 0.0216999, 0.0236092
3,2,0.3743, 0.100334, 0.0382481, 0.070188
3,3,0.631057, 0.173705, 0.0654913, 0.115992
3,4,0.88921, 0.299637, 0.104281, 0.165066
3,5,1.06618, 0.412367, 0.129778, 0.201699
3,6,1.11697, 0.517631, 0.148781, 0.21831
3,7,1.08397, 0.663596, 0.168229, 0.223906
3,8,1.00683, 0.797198, 0.185098, 0.222805
3,9,0.867839, 0.96, 0.203835, 0.214623
3,10,0.672945, 1.1471, 0.225381, 0.199955
3,11,0.466445, 1.23433, 0.228832, 0.176731
4,0,0.0091, 0.0087, 0.0029, 0
4,1,0.124802, 0.0384295, 0.0176435, 0.028999
4,2,0.357279, 0.0988528, 0.0413894, 0.0665919
4,3,0.603082, 0.179267, 0.0662136, 0.111643
4,4,0.848466, 0.351322, 0.106958, 0.164485
4,5,1.00562, 0.534622, 0.141413, 0.202539
4,6,1.0498, 0.68301, 0.169363, 0.220644
4,7,0.999066, 0.890459, 0.200727, 0.229711
4,8,0.912274, 1.08101, 0.226762, 0.231392
4,9,0.791378, 1.29118, 0.255168, 0.230189
4,10,0.610537, 1.54677, 0.289146, 0.222916
4,11,0.450611, 1.63878, 0.29491, 0.20717
5,0,0.0049, 0.0047, 0.0084, 0.0097
5,1,0.110094, 0.0405897, 0.0195905, 0.0211873
5,2,0.314949, 0.087731, 0.037993, 0.0571944
5,3,0.529533, 0.162625, 0.0604289, 0.0962314
5,4,0.759555, 0.358826, 0.0996662, 0.150741
5,5,0.888929, 0.588787, 0.144102, 0.188383
5,6,0.933308, 0.843166, 0.188267, 0.21525
5,7,0.872077, 1.12529, 0.23104, 0.228812
5,8,0.782471, 1.35674, 0.264562, 0.233886
5,9,0.672741, 1.57799, 0.296114, 0.235216
5,10,0.534441, 1.78952, 0.325532, 0.23088
5,11,0.394437, 1.89029, 0.335947, 0.218733
6,0,0.0031, 0.0014, 0.0065, 0.0035
6,1,0.0949562, 0.0358714, 0.0174551, 0.0161782
6,2,0.23896, 0.0776543, 0.0268866, 0.0492325
6,3,0.424244, 0.13806, 0.0509586, 0.0821728
6,4,0.617979, 0.354426, 0.094096, 0.125117
6,5,0.730215, 0.637819, 0.143265, 0.168692
6,6,0.755617, 0.986825, 0.202176, 0.199951
6,7,0.702476, 1.35003, 0.25781, 0.221324
6,8,0.63002, 1.61858, 0.298123, 0.232343
6,9,0.545598, 1.82047, 0.32918, 0.235713
6,10,0.447837, 1.96854, 0.351305, 0.232332
6,11,0.346941, 2.01637, 0.35678, 0.221308
7,0,0.0041, 0, 0.0064, 0.0026
7,1,0.0511378, 0.0217187, 0.00644903, 0.0153302
7,2,0.150452, 0.0606982, 0.0169903, 0.030525
7,3,0.280986, 0.0979064, 0.0368993, 0.0505542
7,4,0.438179, 0.310291, 0.0779136, 0.0947154
