x,y,r,g,b
0,0,0.0598812, 0.20528, 0.218959
0,1,0.0774934, 0.270281, 0.233674
0,2,0.080492, 0.322463, 0.227583
0,3,0.0780601, 0.364948, 0.215582
0,4,0.0819611, 0.366725, 0.17957
0,5,0.0635083, 0.309493, 0.121709
0,6,0.04517, 0.213261, 0.0618412
0,7,0.0285471, 0.123953, 0.0304295
0,8,0.0244526, 0.0575229, 0.0142462
0,9,0.00894892, 0.024189, 0.0073009
1,0,0.0733915, 0.32053, 0.315167
1,1,0.122341, 0.405793, 0.358895
1,2,0.113801, 0.481518, 0.371644
1,3,0.11103, 0.543748, 0.362055
1,4,0.145041, 0.585682, 0.322327
1,5,0.144352, 0.549931, 0.233375
1,6,0.138073, 0.428592, 0.130823
1,7,0.130905, 0.323325, 0.0811109
1,8,0.0912616, 0.204697, 0.0235736
1,9,0.0699036, 0.126444, 0.0162406
2,0,0.0880958, 0.413655, 0.410986
2,1,0.120234, 0.512862, 0.466009
2,2,0.132792, 0.587666, 0.47935
2,3,0.141532, 0.63968, 0.455373
2,4,0.184186, 0.695441, 0.401904
2,5,0.204664, 0.684545, 0.291481
2,6,0.215991, 0.568924, 0.165962
2,7,0.219293, 0.463243, 0.115509
2,8,0.184983, 0.332587, 0.0524165
2,9,0.133319, 0.218339, 0.0285655
3,0,0.102317, 0.484489, 0.517762
3,1,0.129851, 0.59762, 0.57888
3,2,0.172674, 0.682529, 0.588817
3,3,0.22102, 0.722135, 0.543399
3,4,0.289108, 0.795819, 0.462067
3,5,0.349238, 0.810679, 0.346814
3,6,0.38802, 0.721469, 0.229004
3,7,0.400185, 0.646441, 0.177835
3,8,0.357062, 0.507778, 0.102801
3,9,0.2736, 0.350773, 0.0630916
4,0,0.118599, 0.49961, 0.64592
4,1,0.157306, 0.618391, 0.698405
4,2,0.213809, 0.688973, 0.672784
4,3,0.290976, 0.73719, 0.608907
4,4,0.386335, 0.819058, 0.51715
4,5,0.476164, 0.836076, 0.397361
4,6,0.522298, 0.793206, 0.279976
4,7,0.540027, 0.761909, 0.205783
4,8,0.497349, 0.620322, 0.132955
4,9,0.388419, 0.453255, 0.0733596
5,0,0.185337, 0.392786, 0.747378
5,1,0.238487, 0.506885, 0.777971
5,2,0.312692, 0.587033, 0.748615
5,3,0.400324, 0.665477, 0.686563
5,4,0.507298, 0.768362, 0.568743
5,5,0.611278, 0.803716, 0.445668
5,6,0.640487, 0.772253, 0.327469
5,7,0.626463, 0.732008, 0.255644
5,8,0.603129, 0.633771, 0.164336
5,9,0.492505, 0.481836, 0.107255
6,0,0.242375, 0.281995, 0.781835
6,1,0.322373, 0.370762, 0.794065
6,2,0.431967, 0.445649, 0.765304
6,3,0.524527, 0.533096, 0.713963
6,4,0.639721, 0.648734, 0.607701
6,5,0.734022, 0.695922, 0.500247
6,6,0.745575, 0.691099, 0.385884
6,7,0.71851, 0.656403, 0.304154
6,8,0.700063, 0.566593, 0.210938
6,9,0.582337, 0.447044, 0.128185
7,0,0.26571, 0.16591, 0.80144
7,1,0.378678, 0.253958, 0.813962
7,2,0.512738, 0.327463, 0.785214
7,3,0.612789, 0.42459, 0.737105
7,4,0.722981, 0.544999, 0.630032
7,5,0.794819, 0.587777, 0.515463
7,6,0.794336, 0.599335, 0.410208
7,7,0.780099, 0.582597, 0.31434
7,8,0.749974, 0.502485, 0.217929
7,9,0.614789, 0.399584, 0.140179
8,0,0.312138, 0.0981312, 0.742981
8,1,0.426596, 0.163897, 0.797626
8,2,0.571545, 0.227293, 0.78146
8,3,0.678176, 0.319793, 0.743054
8,4,0.793199, 0.40804, 0.656558
8,5,0.846407, 0.446541, 0.545243
8,6,0.844064, 0.471, 0.438916
8,7,0.828117, 0.440591, 0.323329
8,8,0.776064, 0.378095, 0.225312
8,9,0.627678, 0.279335, 0.153024
9,0,0.299613, 0.0886743, 0.698351
9,1,0.445237, 0.16107, 0.754769
9,2,0.58926, 0.210181, 0.75344
9,3,0.678819, 0.290689, 0.724467
9,4,0.802791, 0.352299, 0.656825
9,5,0.851713, 0.360874, 0.5582
9,6,0.827746, 0.385807, 0.436404
9,7,0.807848, 0.344604, 0.320352
9,8,0.726272, 0.287935, 0.216206
9,9,0.569731, 0.214667, 0.12649
