x, y, beta, gamma, rx, ry
0,0,0.0021, 0.0022, 0.0096, 0.0046
0,1,0.0009, 0.005, 0.0067, 0.0081
0,2,0.0551457, 0.0155319, 0.00796181, 0.0142013
0,3,0.123747, 0.0294805, 0.0150962, 0.0241697
0,4,0.208119, 0.0547808, 0.0288751, 0.0432112
0,5,0.277917, 0.0791621, 0.0285603, 0.0503027
0,6,0.318406, 0.129932, 0.045322, 0.0606414
0,7,0.347302, 0.17343, 0.0548018, 0.0730993
0,8,0.336607, 0.201534, 0.0525346, 0.0705385
0,9,0.303916, 0.215161, 0.0521692, 0.067397
0,10,0.257214, 0.213224, 0.0558305, 0.0619627
0,11,0.171714, 0.197103, 0.0488375, 0.0474238
1,0,0.006, 0.0086, 0.0037, 0.0004
1,1,0.0054, 0.0037, 0.002, 0.0071
1,2,0.074366, 0.020042, 0.0139141, 0.0207657
1,3,0.186888, 0.0508011, 0.0238713, 0.0320637
1,4,0.322199, 0.0861799, 0.0346415, 0.0622828
1,5,0.437922, 0.142047, 0.0493505, 0.0798491
1,6,0.51746, 0.24399, 0.0744505, 0.101047
1,7,0.554873, 0.349829, 0.0924138, 0.119615
1,8,0.540709, 0.406045, 0.101913, 0.117835
1,9,0.482846, 0.455654, 0.106129, 0.117248
1,10,0.407415, 0.482411, 0.105956, 0.106772
1,11,0.283517, 0.473014, 0.0974406, 0.0865041
2,0,0.0017, 0.0003, 0.0026, 0.0073
2,1,0.0036, 0.004, 0.0078, 0.0007
2,2,0.0887067, 0.018887, 0.00947775, 0.0208088
2,3,0.223584, 0.0624817, 0.0268278, 0.0445766
2,4,0.408971, 0.10229, 0.0454676, 0.0732467
2,5,0.564841, 0.214951, 0.068967, 0.107577
2,6,0.686644, 0.36775, 0.100219, 0.141218
2,7,0.723774, 0.536691, 0.130804, 0.158591
2,8,0.693717, 0.645711, 0.145177, 0.161813
2,9,0.601575, 0.751761, 0.157971, 0.157817
2,10,0.496232, 0.815623, 0.162508, 0.146707
2,11,0.357092, 0.819735, 0.153964, 0.123454
3,0,0.001, 0.0078, 0.0037, 0.0053
3,1,0.0015, 0.0046, 0.0088, 0.0002
3,2,0.0969472, 0.0248678, 0.00901011, 0.0214605
3,3,0.259271, 0.0664414, 0.0257797, 0.0504288
