x, y, beta, gamma, rx, ry
0,0,0.0021, 0.0022, 0.0096, 0.0046
0,1,0.0009, 0.005, 0.0067, 0.0081
0,2,0.0551457, 0.0155319, 0.00796181, 0.0142013
0,3,0.123747, 0.0294805, 0.0150962, 0.0241697
0,4,0.208119, 0.0547808, 0.0288751, 0.0432112
0,5,0.277917, 0.0791621, 0.0285603, 0.0503027
0,6,0.318406, 0.129932, 0.045322, 0.0606414
0,7,0.347302, 0.17343, 0.0548018, 0.0730993
0,8,0.336607, 0.201534, 0.0525346, 0.0705385
0,9,0.303916, 0.215161, 0.0521692, 0.067397
0,10,0.257214, 0.213224, 0.0558305, 0.0619627
0,11,0.171714, 0.197103, 0.0488375, 0.0474238
1,0,0.006, 0.0086, 0.0037, 0.0004
1,1,0.0054, 0.0037, 0.002, 0.0071
1,2,0.0939729, 0.0289453, 0.0161209, 0.0244265
1,3,0.210703, 0.0620562, 0.0266106, 0.0367206
1,4,0.348604, 0.0994415, 0.0378099, 0.067343
1,5,0.465053, 0.155746, 0.0525798, 0.0851962
1,6,0.543429, 0.255013, 0.077013, 0.105978
1,7,0.578261, 0.356878, 0.094265, 0.12369
1,8,0.561125, 0.410541, 0.103238, 0.121373
1,9,0.500246, 0.458135, 0.107085, 0.120059
1,10,0.421631, 0.48383, 0.106673, 0.10904
1,11,0.283517, 0.473014, 0.0974406, 0.0865041
2,0,0.0017, 0.0003, 0.0026, 0.0073
2,1,0.0036, 0.004, 0.0078, 0.0007
2,2,0.11465, 0.0308338, 0.0125289, 0.0257097
2,3,0.255816, 0.0778864, 0.0305735, 0.0507174
2,4,0.448919, 0.146371, 0.0533523, 0.0829944
2,5,0.603026, 0.263755, 0.0773561, 0.117357
2,6,0.718564, 0.414096, 0.107603, 0.149626
2,7,0.750673, 0.574878, 0.136376, 0.165719
2,8,0.718002, 0.677742, 0.149799, 0.168115
2,9,0.625801, 0.776142, 0.161523, 0.163393
2,10,0.519295, 0.834145, 0.165361, 0.151657
2,11,0.365187, 0.838388, 0.15661, 0.126202
3,0,0.001, 0.0078, 0.0037, 0.0053
3,1,0.0015, 0.0046, 0.0088, 0.0002
3,2,0.129524, 0.0398096, 0.0128809, 0.0276393
3,3,0.300615, 0.0867287, 0.0307936, 0.0583438
