x,y,r,g,b
0,0,0.067652, 0.633312, 0.485898
0,1,0.108578, 0.721513, 0.604852
0,2,0.175357, 0.78801, 0.673514
0,3,0.258229, 0.825807, 0.718143
0,4,0.39572, 0.869299, 0.719128
0,5,0.517886, 0.893366, 0.612895
0,6,0.566924, 0.902176, 0.473188
0,7,0.562772, 0.891319, 0.343251
0,8,0.494615, 0.870668, 0.251415
0,9,0.432032, 0.804894, 0.152346
1,0,0.101562, 0.584975, 0.615134
1,1,0.151517, 0.672138, 0.695237
1,2,0.230506, 0.717689, 0.760945
1,3,0.320842, 0.771183, 0.785393
1,4,0.473811, 0.837261, 0.762278
1,5,0.598424, 0.886322, 0.638975
1,6,0.650293, 0.902664, 0.497263
1,7,0.661536, 0.902153, 0.355087
1,8,0.608361, 0.898, 0.244294
1,9,0.51007, 0.855733, 0.14904
2,0,0.144049, 0.50657, 0.697939
2,1,0.234645, 0.568721, 0.764572
2,2,0.32488, 0.622788, 0.788847
2,3,0.408643, 0.665664, 0.806123
2,4,0.551467, 0.738787, 0.778773
2,5,0.676084, 0.804064, 0.666859
2,6,0.73194, 0.841025, 0.521826
2,7,0.754158, 0.873552, 0.364693
2,8,0.684722, 0.863082, 0.241681
2,9,0.58787, 0.823833, 0.13913
3,0,0.174912, 0.393506, 0.743769
3,1,0.293255, 0.44035, 0.799686
3,2,0.396565, 0.492718, 0.814838
3,3,0.492488, 0.534704, 0.812923
3,4,0.63717, 0.618315, 0.791569
3,5,0.733647, 0.68932, 0.676706
3,6,0.770933, 0.738212, 0.537941
3,7,0.797429, 0.782229, 0.385094
3,8,0.759276, 0.811172, 0.230154
3,9,0.674168, 0.756354, 0.138137
4,0,0.201573, 0.248356, 0.786185
4,1,0.34976, 0.314094, 0.853438
4,2,0.478822, 0.370295, 0.852417
4,3,0.592339, 0.413459, 0.838502
4,4,0.729411, 0.499832, 0.807958
4,5,0.815855, 0.54383, 0.682049
4,6,0.835912, 0.587797, 0.541195
4,7,0.865253, 0.625519, 0.383862
4,8,0.834666, 0.650297, 0.218741
4,9,0.757621, 0.610293, 0.121993
5,0,0.199935, 0.158779, 0.711641
5,1,0.360826, 0.202492, 0.789098
5,2,0.508123, 0.250182, 0.808815
5,3,0.633107, 0.287824, 0.796367
5,4,0.781494, 0.357519, 0.795673
5,5,0.850718, 0.38993, 0.663379
5,6,0.86447, 0.425296, 0.531727
5,7,0.877284, 0.453113, 0.382006
5,8,0.85534, 0.473177, 0.205784
5,9,0.773323, 0.440821, 0.117071
6,0,0.171425, 0.0902073, 0.574548
6,1,0.337407, 0.126872, 0.665853
6,2,0.480157, 0.169102, 0.707249
6,3,0.610621, 0.194044, 0.715314
6,4,0.769451, 0.22186, 0.743452
6,5,0.843495, 0.243057, 0.61704
6,6,0.852354, 0.25613, 0.487579
6,7,0.847643, 0.261643, 0.345329
6,8,0.812501, 0.26304, 0.17237
6,9,0.726365, 0.257342, 0.100189
7,0,0.145829, 0.0751048, 0.461915
7,1,0.294637, 0.0979759, 0.556887
7,2,0.436559, 0.129889, 0.618085
7,3,0.567631, 0.141124, 0.641611
7,4,0.733843, 0.16254, 0.677325
7,5,0.815019, 0.160132, 0.574741
7,6,0.82442, 0.165656, 0.457492
7,7,0.804808, 0.154863, 0.31921
7,8,0.762205, 0.136572, 0.153053
7,9,0.645623, 0.140939, 0.0801829
8,0,0.110022, 0.0629425, 0.297689
8,1,0.238023, 0.0705094, 0.398454
8,2,0.368761, 0.0990556, 0.473078
8,3,0.508489, 0.0921423, 0.524849
8,4,0.660216, 0.0995959, 0.575959
8,5,0.734795, 0.101183, 0.489526
8,6,0.747407, 0.0967025, 0.387872
8,7,0.713256, 0.0891728, 0.277108
8,8,0.647514, 0.0848506, 0.134104
8,9,0.537147, 0.0733246, 0.0674582
9,0,0.0609912, 0.0569981, 0.171366
9,1,0.156227, 0.0806959, 0.25483
9,2,0.272414, 0.0705712, 0.329098
9,3,0.40945, 0.0587221, 0.383545
9,4,0.546129, 0.0702681, 0.423525
9,5,0.617585, 0.0656194, 0.36941
9,6,0.629275, 0.0507673, 0.298789
9,7,0.592155, 0.0573109, 0.233602
9,8,0.508451, 0.0797599, 0.111686
9,9,0.421865, 0.0475228, 0.0545859
