x,y,r,g,b
0,0,0.067652, 0.633312, 0.485898
0,1,0.108578, 0.721513, 0.604852
0,2,0.175357, 0.78801, 0.673514
0,3,0.258229, 0.825807, 0.718143
0,4,0.39572, 0.869299, 0.719128
0,5,0.517886, 0.893366, 0.612895
0,6,0.566924, 0.902176, 0.473188
0,7,0.562772, 0.891319, 0.343251
0,8,0.494615, 0.870668, 0.251415
0,9,0.432032, 0.804894, 0.152346
1,0,0.101562, 0.584975, 0.615134
1,1,0.151517, 0.672138, 0.695237
1,2,0.230506, 0.717689, 0.760945
1,3,0.320842, 0.771183, 0.785393
1,4,0.473811, 0.837261, 0.762278
1,5,0.598424, 0.886322, 0.638975
1,6,0.650729, 0.896083, 0.483435
1,7,0.661703, 0.893335, 0.341828
1,8,0.611003, 0.887365, 0.233096
1,9,0.517776, 0.846358, 0.141675
2,0,0.15271, 0.483349, 0.711739
2,1,0.239505, 0.540618, 0.776156
2,2,0.325253, 0.594239, 0.798481
2,3,0.405819, 0.640808, 0.813325
2,4,0.545392, 0.718243, 0.784897
2,5,0.676084, 0.804064, 0.666859
2,6,0.729478, 0.83449, 0.502341
2,7,0.749442, 0.862448, 0.345183
2,8,0.683404, 0.849214, 0.224675
2,9,0.594002, 0.811445, 0.12821
3,0,0.186036, 0.365817, 0.761728
3,1,0.296375, 0.405789, 0.815329
3,2,0.392092, 0.458048, 0.827797
3,3,0.483956, 0.506099, 0.822877
3,4,0.625812, 0.595227, 0.799314
3,5,0.733647, 0.68932, 0.676706
3,6,0.766123, 0.734902, 0.513281
3,7,0.788181, 0.77405, 0.357997
3,8,0.749676, 0.796231, 0.206467
3,9,0.67315, 0.74509, 0.120917
4,0,0.215099, 0.222795, 0.808087
4,1,0.347671, 0.274939, 0.871584
4,2,0.463814, 0.332184, 0.867503
4,3,0.574091, 0.384366, 0.849796
4,4,0.71124, 0.47692, 0.816716
4,5,0.815855, 0.54383, 0.682049
4,6,0.827516, 0.591661, 0.514453
4,7,0.849614, 0.628696, 0.353734
4,8,0.81364, 0.652254, 0.191473
4,9,0.73948, 0.621323, 0.0978388
5,0,0.216523, 0.138986, 0.747463
5,1,0.355317, 0.162399, 0.830658
5,2,0.486292, 0.218994, 0.832523
5,3,0.609553, 0.265234, 0.812271
5,4,0.759332, 0.339853, 0.805721
5,5,0.850718, 0.38993, 0.663379
5,6,0.855372, 0.43633, 0.507353
5,7,0.862417, 0.468093, 0.355126
5,8,0.835853, 0.493023, 0.184604
5,9,0.759944, 0.468892, 0.102477
6,0,0.188054, 0.0809232, 0.618232
6,1,0.336858, 0.111056, 0.707383
6,2,0.465012, 0.151699, 0.737276
6,3,0.591087, 0.18039, 0.735275
6,4,0.749444, 0.21169, 0.755167
6,5,0.843495, 0.243057, 0.61704
6,6,0.845396, 0.271434, 0.469373
6,7,0.837926, 0.283275, 0.326855
6,8,0.802192, 0.291395, 0.160242
6,9,0.721628, 0.289415, 0.0923257
7,0,0.158999, 0.06982, 0.499707
7,1,0.297648, 0.0902862, 0.591587
7,2,0.429272, 0.120749, 0.644888
7,3,0.555079, 0.133574, 0.66073
7,4,0.718876, 0.156471, 0.689336
7,5,0.815019, 0.160132, 0.574741
7,6,0.820015, 0.179569, 0.44477
7,7,0.799625, 0.173949, 0.307291
7,8,0.757795, 0.160841, 0.146037
7,9,0.64663, 0.166884, 0.0762208
8,0,0.120244, 0.0600572, 0.329837
8,1,0.242716, 0.0670252, 0.42813
8,2,0.367121, 0.0945149, 0.497187
8,3,0.501936, 0.0887017, 0.542554
8,4,0.651117, 0.0968264, 0.587723
8,5,0.734795, 0.101183, 0.489526
8,6,0.747407, 0.0967025, 0.387872
8,7,0.713256, 0.0891728, 0.277108
8,8,0.647514, 0.0848506, 0.134104
8,9,0.537147, 0.0733246, 0.0674582
9,0,0.0609912, 0.0569981, 0.171366
9,1,0.156227, 0.0806959, 0.25483
9,2,0.272414, 0.0705712, 0.329098
9,3,0.40945, 0.0587221, 0.383545
9,4,0.546129, 0.0702681, 0.423525
9,5,0.617585, 0.0656194, 0.36941
9,6,0.629275, 0.0507673, 0.298789
9,7,0.592155, 0.0573109, 0.233602
9,8,0.508451, 0.0797599, 0.111686
9,9,0.421865, 0.0475228, 0.0545859
