x,y,r,g,b
0,0,0.067652, 0.633312, 0.485898
0,1,0.108578, 0.721513, 0.604852
0,2,0.189, 0.784617, 0.673305
0,3,0.273455, 0.81984, 0.716196
0,4,0.40811, 0.85998, 0.716693
0,5,0.525205, 0.882131, 0.615519
0,6,0.571465, 0.89135, 0.482026
0,7,0.566627, 0.882906, 0.355303
0,8,0.499381, 0.864976, 0.262944
0,9,0.432032, 0.804894, 0.152346
1,0,0.101562, 0.584975, 0.615134
1,1,0.151517, 0.672138, 0.695237
1,2,0.246768, 0.715759, 0.7574
1,3,0.339307, 0.765556, 0.779006
1,4,0.487334, 0.82521, 0.755504
1,5,0.603728, 0.86903, 0.641096
1,6,0.651804, 0.879893, 0.496281
1,7,0.661933, 0.881174, 0.35917
1,8,0.613056, 0.879099, 0.249261
1,9,0.517776, 0.846358, 0.141675
2,0,0.15271, 0.483349, 0.711739
2,1,0.239505, 0.540618, 0.776156
2,2,0.340872, 0.597529, 0.792408
2,3,0.424126, 0.642581, 0.802958
2,4,0.557805, 0.712867, 0.77266
2,5,0.674827, 0.786853, 0.666752
2,6,0.722945, 0.817149, 0.519184
2,7,0.743571, 0.848625, 0.367757
2,8,0.682606, 0.840816, 0.244905
2,9,0.594002, 0.811445, 0.12821
3,0,0.186036, 0.365817, 0.761728
3,1,0.296375, 0.405789, 0.815329
3,2,0.405627, 0.468324, 0.819802
3,3,0.498244, 0.518649, 0.810565
3,4,0.630822, 0.604049, 0.782695
3,5,0.720253, 0.684702, 0.674586
3,6,0.753641, 0.726312, 0.532319
3,7,0.778592, 0.76557, 0.38217
3,8,0.745541, 0.789796, 0.229174
3,9,0.67315, 0.74509, 0.120917
4,0,0.215099, 0.222795, 0.808087
4,1,0.347671, 0.274939, 0.871584
4,2,0.473082, 0.347486, 0.858266
4,3,0.580558, 0.404183, 0.836863
4,4,0.713762, 0.484483, 0.789138
4,5,0.80316, 0.541284, 0.66864
4,6,0.817945, 0.574981, 0.522588
4,7,0.843557, 0.602441, 0.374754
4,8,0.814979, 0.624356, 0.219415
4,9,0.749171, 0.598123, 0.10662
5,0,0.216523, 0.138986, 0.747463
5,1,0.355317, 0.162399, 0.830658
5,2,0.493002, 0.235685, 0.826305
5,3,0.612573, 0.286674, 0.804446
5,4,0.761084, 0.351005, 0.77948
5,5,0.843531, 0.392374, 0.647297
5,6,0.851442, 0.423948, 0.507111
5,7,0.862056, 0.443907, 0.370113
5,8,0.840562, 0.466085, 0.212632
5,9,0.772733, 0.443808, 0.114809
6,0,0.192084, 0.0879328, 0.6103
6,1,0.336714, 0.119343, 0.693404
6,2,0.464293, 0.173655, 0.716853
6,3,0.580992, 0.205168, 0.712938
6,4,0.737119, 0.228287, 0.714296
6,5,0.826003, 0.250884, 0.590473
6,6,0.837817, 0.264816, 0.461324
6,7,0.850836, 0.263571, 0.340256
6,8,0.818097, 0.272655, 0.191591
6,9,0.741145, 0.269051, 0.109261
7,0,0.165496, 0.0796472, 0.493482
7,1,0.299539, 0.103271, 0.577753
7,2,0.422498, 0.135684, 0.622942
7,3,0.537649, 0.149226, 0.635008
7,4,0.704592, 0.161704, 0.647894
7,5,0.8029, 0.157484, 0.54385
7,6,0.823309, 0.163749, 0.427184
7,7,0.839101, 0.139507, 0.312381
7,8,0.787864, 0.14079, 0.169344
7,9,0.674286, 0.153786, 0.0963742
8,0,0.129996, 0.072569, 0.329982
8,1,0.249069, 0.0857405, 0.421436
8,2,0.36361, 0.11906, 0.480289
8,3,0.480876, 0.119156, 0.516431
8,4,0.632682, 0.117152, 0.551032
8,5,0.723806, 0.110876, 0.468273
8,6,0.753117, 0.0980381, 0.379968
8,7,0.748877, 0.0780565, 0.284076
8,8,0.683689, 0.0761179, 0.154575
8,9,0.569645, 0.0681652, 0.086143
9,0,0.0744323, 0.0706365, 0.179353
9,1,0.170101, 0.100498, 0.260965
9,2,0.279967, 0.103286, 0.329585
9,3,0.394313, 0.113029, 0.373537
9,4,0.534363, 0.100724, 0.409282
9,5,0.614052, 0.08337, 0.364757
9,6,0.639365, 0.0613179, 0.302768
9,7,0.624086, 0.0528129, 0.241403
9,8,0.542969, 0.0741476, 0.127259
9,9,0.45274, 0.0449805, 0.0694801
